flowers102/train/21/image_06788.jpg,train,image_06788.jpg,21
flowers102/train/21/image_06812.jpg,train,image_06812.jpg,21
flowers102/train/52/image_04223.jpg,train,image_04223.jpg,52
flowers102/train/52/image_04234.jpg,train,image_04234.jpg,52
flowers102/train/12/image_04059.jpg,train,image_04059.jpg,12
flowers102/train/12/image_04009.jpg,train,image_04009.jpg,12
flowers102/train/50/image_06333.jpg,train,image_06333.jpg,50
flowers102/train/50/image_06310.jpg,train,image_06310.jpg,50
flowers102/train/63/image_05900.jpg,train,image_05900.jpg,63
flowers102/train/63/image_05866.jpg,train,image_05866.jpg,63
flowers102/train/42/image_05727.jpg,train,image_05727.jpg,42
flowers102/train/42/image_05740.jpg,train,image_05740.jpg,42
flowers102/train/67/image_07061.jpg,train,image_07061.jpg,67
flowers102/train/67/image_07063.jpg,train,image_07063.jpg,67
flowers102/train/89/image_00656.jpg,train,image_00656.jpg,89
flowers102/train/89/image_00695.jpg,train,image_00695.jpg,89
flowers102/train/30/image_03538.jpg,train,image_03538.jpg,30
flowers102/train/30/image_03489.jpg,train,image_03489.jpg,30
flowers102/train/5/image_05194.jpg,train,image_05194.jpg,5
flowers102/train/5/image_05186.jpg,train,image_05186.jpg,5
flowers102/train/37/image_03811.jpg,train,image_03811.jpg,37
flowers102/train/37/image_03822.jpg,train,image_03822.jpg,37
flowers102/train/23/image_03442.jpg,train,image_03442.jpg,23
flowers102/train/23/image_03399.jpg,train,image_03399.jpg,23
flowers102/train/99/image_07876.jpg,train,image_07876.jpg,99
flowers102/train/99/image_07872.jpg,train,image_07872.jpg,99
flowers102/train/40/image_04572.jpg,train,image_04572.jpg,40
flowers102/train/40/image_04583.jpg,train,image_04583.jpg,40
flowers102/train/8/image_03356.jpg,train,image_03356.jpg,8
flowers102/train/8/image_03360.jpg,train,image_03360.jpg,8
flowers102/train/88/image_00587.jpg,train,image_00587.jpg,88
flowers102/train/88/image_00501.jpg,train,image_00501.jpg,88
flowers102/train/29/image_04107.jpg,train,image_04107.jpg,29
flowers102/train/29/image_04142.jpg,train,image_04142.jpg,29
flowers102/train/57/image_07237.jpg,train,image_07237.jpg,57
flowers102/train/57/image_07235.jpg,train,image_07235.jpg,57
flowers102/train/34/image_06962.jpg,train,image_06962.jpg,34
