flowers102/train/21/image_06803.jpg,train,image_06803.jpg,21
flowers102/train/21/image_06799.jpg,train,image_06799.jpg,21
flowers102/train/52/image_04223.jpg,train,image_04223.jpg,52
flowers102/train/52/image_04208.jpg,train,image_04208.jpg,52
flowers102/train/12/image_04020.jpg,train,image_04020.jpg,12
flowers102/train/12/image_04036.jpg,train,image_04036.jpg,12
flowers102/train/50/image_06556.jpg,train,image_06556.jpg,50
flowers102/train/50/image_06308.jpg,train,image_06308.jpg,50
flowers102/train/63/image_05893.jpg,train,image_05893.jpg,63
flowers102/train/63/image_05896.jpg,train,image_05896.jpg,63
flowers102/train/42/image_05740.jpg,train,image_05740.jpg,42
flowers102/train/42/image_05718.jpg,train,image_05718.jpg,42
flowers102/train/67/image_07059.jpg,train,image_07059.jpg,67
flowers102/train/67/image_07065.jpg,train,image_07065.jpg,67
flowers102/train/89/image_00737.jpg,train,image_00737.jpg,89
flowers102/train/89/image_00664.jpg,train,image_00664.jpg,89
flowers102/train/30/image_03473.jpg,train,image_03473.jpg,30
flowers102/train/30/image_03489.jpg,train,image_03489.jpg,30
flowers102/train/5/image_05174.jpg,train,image_05174.jpg,5
flowers102/train/5/image_05199.jpg,train,image_05199.jpg,5
flowers102/train/37/image_03811.jpg,train,image_03811.jpg,37
flowers102/train/37/image_07290.jpg,train,image_07290.jpg,37
flowers102/train/23/image_03446.jpg,train,image_03446.jpg,23
flowers102/train/23/image_03395.jpg,train,image_03395.jpg,23
flowers102/train/99/image_07891.jpg,train,image_07891.jpg,99
flowers102/train/99/image_08063.jpg,train,image_08063.jpg,99
flowers102/train/40/image_04605.jpg,train,image_04605.jpg,40
flowers102/train/40/image_04563.jpg,train,image_04563.jpg,40
flowers102/train/8/image_03313.jpg,train,image_03313.jpg,8
flowers102/train/8/image_03360.jpg,train,image_03360.jpg,8
flowers102/train/88/image_00587.jpg,train,image_00587.jpg,88
flowers102/train/88/image_00487.jpg,train,image_00487.jpg,88
flowers102/train/29/image_04095.jpg,train,image_04095.jpg,29
flowers102/train/29/image_04127.jpg,train,image_04127.jpg,29
flowers102/train/57/image_08122.jpg,train,image_08122.jpg,57
flowers102/train/57/image_07237.jpg,train,image_07237.jpg,57
flowers102/train/34/image_06966.jpg,train,image_06966.jpg,34
flowers102/train/34/image_06956.jpg,train,image_06956.jpg,34
